Date,406213_rain,406213_evap,406215_rain,406215_evap,406216_rain,406216_evap,406217_rain,406217_evap,406262_rain,406262_evap,406214_rain,406214_evap,406235_rain,406235_evap,406226_rain,406226_evap,406219_rain,406219_evap,Dam_rain,Dam_evap,406201_rain,406201_evap,406224_rain,406224_evap,406218_rain,406218_evap,406202_rain,406202_evap,406265_rain,406265_evap
09/09/2006,2.5192,2.3166,2.4724,2.4039,2.3778,2.4435,1.5429,2.6435,1.6279,2.6766,1.7000,2.6755,0.3161,2.4441,0.4177,2.6328,0.8108,2.5588,1.8143,2.7020,1.8196,2.7177,1.2477,2.7175,1.3617,2.7295,0.9063,2.7034,0.6656,2.6678
10/09/2006,0.6349,2.3574,0.2748,2.4616,0.0000,2.5409,0.0000,2.7028,0.0000,2.7240,0.0000,2.7487,0.2465,2.4662,0.0367,2.6368,0.0883,2.5847,0.0000,2.7166,0.0000,2.7905,0.0000,2.8013,0.0000,2.8546,0.0000,2.9254,0.0000,2.9372
11/09/2006,0.0046,2.8082,0.0000,2.8136,0.0000,2.8063,0.0000,2.8602,0.0000,2.9186,0.0000,2.9075,0.0585,2.8346,0.0127,2.9360,0.0000,2.8894,0.0000,2.9699,0.0000,2.9750,0.0000,2.9830,0.0000,2.9898,0.0000,2.9932,0.0000,3.0163
12/09/2006,0.0000,2.9650,0.0000,2.9670,0.0000,2.9351,0.0000,2.9783,0.0000,2.9848,0.0000,2.9789,0.0000,2.9715,0.0000,2.9985,0.0000,2.9860,0.0000,2.9892,0.0000,2.9897,0.0000,3.0041,0.0000,3.0138,0.0000,3.0333,0.0000,3.0531
13/09/2006,0.0000,2.4122,0.0000,2.3886,0.0000,2.3601,0.0000,2.3581,0.0000,2.3568,0.0000,2.3859,0.0000,2.3926,0.0000,2.3768,0.0000,2.3873,0.0000,2.3855,0.0000,2.3915,0.0000,2.3935,0.0000,2.4065,0.0000,2.4220,0.0000,2.4452
14/09/2006,0.0144,2.7227,0.0610,2.7542,0.0000,2.7763,0.0000,2.8256,0.0000,2.8202,0.0000,2.8177,0.0000,2.7600,0.0000,2.7904,0.0036,2.7676,0.0000,2.8103,0.0000,2.8125,0.0000,2.8273,0.0000,2.8643,0.0000,3.0011,0.0000,3.0325
15/09/2006,0.0000,3.1988,0.0000,3.2411,0.0000,3.3056,0.0000,3.4407,0.0000,3.4636,0.0000,3.4541,0.0000,3.2885,0.0000,3.3840,0.0000,3.3492,0.0000,3.4745,0.0000,3.4836,0.0000,3.4965,0.0000,3.5072,0.0000,3.5162,0.0000,3.5092
16/09/2006,0.0000,3.2249,0.0000,3.2789,0.0000,3.3161,0.0000,3.4378,0.0000,3.4592,0.0000,3.4526,0.0000,3.3085,0.0000,3.3656,0.0000,3.3380,0.0000,3.3958,0.0000,3.4681,0.0000,3.4790,0.0000,3.4853,0.0000,3.5053,0.0000,3.5091
17/09/2006,0.0000,2.6944,0.0000,2.6860,0.0000,2.6580,0.0000,2.6991,0.0000,2.7222,0.0000,2.7081,0.0000,2.7979,0.0000,2.8568,0.0000,2.7583,0.0000,2.7422,0.0000,2.7803,0.0000,2.8465,0.0000,2.8547,0.0000,2.9138,0.0000,2.9800
18/09/2006,0.0000,2.4422,0.0000,2.5062,0.0000,2.5344,0.0000,2.5693,0.0000,2.5500,0.0000,2.5530,0.0000,2.3646,0.0000,2.4184,0.0000,2.4381,0.0000,2.5236,0.0000,2.5496,0.0000,2.5949,0.0000,2.6619,0.0000,2.7662,0.0000,2.9588
19/09/2006,0.0460,3.4315,0.0000,3.4489,0.0000,3.4805,0.0000,3.5745,0.0000,3.5887,0.0000,3.5819,0.0000,3.4571,0.0000,3.5548,0.0000,3.5204,0.0000,3.5783,0.0000,3.5963,0.0000,3.6654,0.0000,3.7425,0.0000,3.7997,0.0000,3.9263
20/09/2006,3.2908,2.8097,2.5750,2.8569,0.1778,2.8479,0.0000,2.9940,0.0574,3.0347,0.0310,3.0123,1.2129,2.9085,0.4418,3.0427,1.5824,2.9757,0.3000,3.0654,0.2013,3.0743,0.1236,3.0881,0.0502,3.1591,0.0968,3.2311,0.2377,3.2621
21/09/2006,0.0002,2.9373,0.1802,3.0309,0.7444,2.9970,0.4971,3.1608,0.3541,3.1951,0.3648,3.1739,0.0000,2.9909,0.0000,3.0766,0.0384,3.0664,0.1000,3.2109,0.0612,3.1953,0.0000,3.1183,0.0000,3.1585,0.0000,3.1632,0.0000,3.1830
22/09/2006,0.0000,2.8480,0.0000,2.8605,0.0000,2.8193,0.0000,2.9181,0.0000,3.0221,0.0000,2.9743,0.0000,2.9600,0.0000,3.0969,0.0000,2.9864,0.0000,3.0608,0.0000,3.1003,0.0000,3.1789,0.0000,3.1968,0.0000,3.2864,0.0000,3.3869
23/09/2006,0.3441,2.5579,0.5093,2.5780,0.0000,2.5513,0.0000,2.6364,0.0000,2.6627,0.0000,2.6790,0.0097,2.5901,0.0000,2.7241,0.3474,2.6559,0.0000,2.7570,0.0000,2.7604,0.0000,2.8480,0.0000,2.9067,0.0000,3.0042,0.0000,3.1098
24/09/2006,8.8902,2.5675,7.7545,2.5872,8.3833,2.5455,5.2857,2.7283,4.4328,2.7914,4.5669,2.7714,7.5226,2.6444,4.6734,2.7972,6.5603,2.7338,2.7429,2.8320,2.6432,2.8522,2.2400,2.9446,2.0646,3.0227,1.5127,3.0584,0.8951,3.1001
25/09/2006,2.8136,2.6575,5.0210,2.6979,14.6556,2.7262,9.0000,2.8359,6.7426,2.8982,7.2796,2.8800,2.6848,2.7150,2.0962,2.8166,2.3612,2.7780,2.4000,2.9103,2.7009,2.9275,2.0991,2.9348,2.3086,2.9865,1.7317,3.0958,1.0836,3.1270
26/09/2006,11.2138,3.3633,0.6865,3.3712,0.0000,3.3554,0.0000,3.4067,0.0000,3.4164,0.0000,3.4069,6.5378,3.3724,1.0759,3.3992,2.0637,3.3967,0.0000,3.4171,0.0000,3.4195,0.0000,3.4176,0.0309,3.4361,0.5921,3.4492,0.6656,3.4556
27/09/2006,0.0000,3.2970,0.0000,3.3399,0.0000,3.3409,0.0000,3.4322,0.0000,3.5340,0.0000,3.4837,0.0000,3.3837,0.0000,3.5387,0.0000,3.4623,0.0000,3.5698,0.0000,3.5664,0.0000,3.5862,0.0000,3.6290,0.0000,3.7281,0.0000,3.7567
28/09/2006,0.0000,3.2436,0.0000,3.2431,0.0000,3.2291,0.0000,3.2777,0.0000,3.3041,0.0000,3.2963,0.0000,3.2851,0.0000,3.3337,0.0000,3.2960,0.0000,3.3369,0.0000,3.3333,0.0000,3.3500,0.0000,3.3534,0.0000,3.3555,0.0000,3.3564
29/09/2006,0.0000,2.8853,0.0000,2.9293,0.0000,3.0282,0.0000,3.1742,0.0000,3.1849,0.0000,3.1573,0.0000,3.0029,0.0000,3.1376,0.0000,3.0504,0.0000,3.1828,0.0000,3.2193,0.0000,3.2779,0.0000,3.3356,0.0000,3.3612,0.0000,3.4800
30/09/2006,0.0121,3.4374,0.0453,3.4569,0.0000,3.4618,0.0000,3.6166,0.0000,3.6305,0.0000,3.6194,0.0000,3.4879,0.0000,3.5781,0.0000,3.5378,0.0000,3.6652,0.0000,3.6660,0.0000,3.6574,0.0000,3.7110,0.0000,3.7468,0.0000,3.8014
01/10/2006,0.0000,3.7423,0.0000,3.7405,0.0000,3.7162,0.0000,3.7990,0.0000,3.8237,0.0000,3.8113,0.0000,3.7790,0.0000,3.7769,0.0000,3.7648,0.0000,3.7796,0.0000,3.7978,0.0000,3.8309,0.0000,3.8786,0.0000,3.9589,0.0000,3.9824
02/10/2006,0.6475,3.5385,0.6959,3.6428,0.9583,3.7487,0.6171,3.8951,0.5508,3.9326,0.5859,3.9241,0.6834,3.6509,0.2405,3.7783,0.4016,3.7597,0.1714,3.9454,0.1286,3.9698,0.0118,4.0015,0.0634,4.0355,0.5317,4.0943,0.8180,4.1407
03/10/2006,0.0000,4.0162,0.0000,4.0735,0.0000,4.1572,0.0000,4.2916,0.0000,4.1912,0.0000,4.2331,0.0000,4.0649,0.0000,4.1248,0.0000,4.0936,0.0000,4.1578,0.0000,4.1924,0.0000,4.2755,0.0000,4.3141,0.0000,4.3567,0.0000,4.3770
04/10/2006,0.0000,4.4998,0.0000,4.5567,0.0000,4.5431,0.0000,4.6207,0.0000,4.5942,0.0000,4.5968,0.0000,4.4548,0.0000,4.4501,0.0000,4.5010,0.0000,4.5343,0.0000,4.5370,0.0000,4.5002,0.0000,4.5515,0.0000,4.5875,0.0000,4.6527
05/10/2006,0.0109,3.4068,0.3080,3.4709,1.0222,3.5411,0.4886,3.6949,0.2984,3.7726,0.3507,3.7953,0.0000,3.5386,0.0000,3.7158,0.0535,3.6146,0.0000,3.7921,0.0249,3.8989,0.0000,3.9499,0.0000,4.0519,0.0000,4.1415,0.0000,4.3193
06/10/2006,0.0282,3.3947,0.0697,3.4151,0.0083,3.4319,0.1000,3.5637,0.0574,3.5990,0.0958,3.5877,0.0000,3.5137,0.0000,3.6160,0.0036,3.5311,0.0000,3.6366,0.0264,3.6532,0.0000,3.7390,0.0000,3.8005,0.0000,3.8403,0.0000,3.8510
07/10/2006,0.0000,4.0305,0.0000,4.0611,0.0000,4.0347,0.0000,4.1073,0.0000,4.1232,0.0000,4.1111,0.0000,4.0828,0.0000,4.1175,0.0000,4.0967,0.0000,4.1235,0.0000,4.1250,0.0000,4.1324,0.0000,4.1526,0.0000,4.2561,0.0000,4.3019
08/10/2006,0.0063,3.3638,0.0012,3.4214,0.0000,3.4498,0.0000,3.6542,0.0000,3.7170,0.0000,3.7131,0.0000,3.4907,0.0000,3.7106,0.0000,3.6284,0.0000,3.8403,0.0000,3.8346,0.0000,3.8559,0.0000,3.8837,0.0000,4.0024,0.0000,4.0320
09/10/2006,0.0036,3.4810,0.0219,3.5053,0.0000,3.5355,0.0000,3.6553,0.0000,3.7707,0.0000,3.7261,0.0000,3.5773,0.0000,3.7369,0.0000,3.6349,0.0000,3.7832,0.0000,3.8096,0.0000,3.8291,0.0000,3.8682,0.0000,3.9631,0.0000,4.0435
10/10/2006,0.0000,3.9534,0.0000,3.9030,0.0000,3.8678,0.0000,4.0722,0.0000,4.0784,0.0000,4.0655,0.0000,4.0573,0.0000,4.1186,0.0000,4.0357,0.0000,4.1196,0.0000,4.1244,0.0000,4.1145,0.0000,4.1809,0.0000,4.2553,0.0000,4.3021
11/10/2006,0.0000,4.6121,0.0000,4.6317,0.0000,4.5677,0.0000,4.6257,0.0000,4.6452,0.0000,4.6236,0.0000,4.6129,0.0000,4.6394,0.0000,4.6501,0.0000,4.6553,0.0000,4.6365,0.0000,4.6304,0.0000,4.6660,0.0000,4.7039,0.0000,4.7537
12/10/2006,0.0000,5.4212,0.0000,5.4622,0.0000,5.4243,0.0000,5.5875,0.0000,5.6229,0.0000,5.5952,0.0000,5.4974,0.0000,5.6281,0.0000,5.5655,0.0000,5.6421,0.0000,5.6535,0.0000,5.6596,0.0000,5.6926,0.0000,5.7188,0.0000,5.7611
13/10/2006,0.0000,4.2123,0.0000,4.2238,0.0000,4.3338,0.0000,4.4705,0.0000,4.5975,0.0000,4.6079,0.0000,4.4577,0.0000,4.6938,0.0000,4.4991,0.0000,4.7895,0.0000,4.8449,0.0000,5.0379,0.0000,5.1881,0.0000,5.3550,0.0000,5.5590
14/10/2006,0.0019,3.7095,0.0000,3.8259,0.0000,3.7680,0.0000,3.9154,0.0000,3.8967,0.0000,3.8756,0.1677,3.7596,0.1582,3.7994,0.0260,3.8250,0.0143,3.8404,0.1392,3.8420,0.5427,3.7762,0.7206,3.7693,0.4905,3.7355,0.1279,3.6861
15/10/2006,0.1063,3.4225,0.0896,3.4200,0.2278,3.4988,0.3114,3.6354,0.2148,3.6857,0.2711,3.6932,0.2124,3.5479,0.0608,3.7104,0.1431,3.5688,0.0857,3.7160,0.0930,3.8408,0.0000,3.9487,0.0173,4.0326,0.0000,4.1196,0.0525,4.1674
16/10/2006,0.2410,4.1941,0.0593,4.2484,0.0000,4.1963,0.0000,4.3595,0.0000,4.3588,0.0000,4.3415,0.0009,4.2044,0.0000,4.3441,0.0131,4.3019,0.0000,4.3547,0.0000,4.3648,0.0000,4.3909,0.0000,4.4013,0.0000,4.4420,0.0000,4.4613
17/10/2006,0.0000,4.5327,0.0000,4.5883,0.0000,4.5925,0.0000,4.7496,0.0000,4.7721,0.0000,4.7738,0.0000,4.6346,0.0000,4.7768,0.0000,4.6966,0.0000,4.7888,0.0000,4.8108,0.0000,4.8452,0.0000,4.8726,0.0000,4.8250,0.0000,4.8449
18/10/2006,1.9912,4.9025,1.2871,4.9576,0.0778,5.0155,0.0000,5.1693,0.0148,5.2924,0.0000,5.2388,0.9406,5.1335,0.1709,5.2962,0.9348,5.1755,0.0000,5.3484,0.0011,5.3562,0.0000,5.3901,0.0000,5.4127,0.0000,5.4919,0.0000,5.5994
19/10/2006,0.0036,4.3680,0.0233,4.3820,0.0000,4.3581,0.0000,4.5345,0.0000,4.5584,0.0000,4.5655,0.0000,4.4611,0.0000,4.5585,0.0000,4.5034,0.0000,4.5935,0.0000,4.6755,0.0000,4.7689,0.0000,4.8597,0.0000,4.9486,0.0000,4.9714
20/10/2006,0.0280,3.7540,0.0221,3.7705,0.0000,3.8630,0.0000,4.0052,0.0000,4.1477,0.0000,4.0999,0.0000,3.9812,0.0000,4.1645,0.0000,3.9956,0.0000,4.1889,0.0000,4.2340,0.0000,4.3567,0.0000,4.4377,0.0000,4.4825,0.0000,4.5383
21/10/2006,1.3209,3.6927,0.3705,3.7318,0.0000,3.7575,0.0000,3.9440,0.0000,3.9903,0.0000,3.9768,0.2733,3.7986,0.0608,3.9361,0.0968,3.8678,0.0000,3.9905,0.0000,4.0508,0.0000,4.1140,0.0000,4.1713,0.0000,4.2919,0.0000,4.3140
22/10/2006,0.3029,4.2449,0.0027,4.3020,0.0000,4.3377,0.0000,4.5320,0.0000,4.5305,0.0000,4.5257,0.3664,4.2980,0.0823,4.4115,0.0334,4.3956,0.0000,4.5088,0.0000,4.5053,0.0000,4.4872,0.0000,4.5170,0.0000,4.5208,0.0000,4.5097
23/10/2006,0.0065,4.6690,0.0299,4.7025,0.0000,4.6900,0.0000,4.7890,0.0000,4.7952,0.0000,4.8015,0.0000,4.6969,0.0000,4.7555,0.0000,4.7389,0.0000,4.7882,0.0000,4.8112,0.0000,4.8713,0.0000,4.9388,0.0000,4.9514,0.0000,4.9625
24/10/2006,0.0000,4.7514,0.0000,4.8148,0.0000,4.7633,0.0000,4.8741,0.0000,4.9450,0.0000,4.8805,0.0000,4.7471,0.0000,4.7800,0.0000,4.8135,0.0000,4.8657,0.0000,4.8321,0.0000,4.7928,0.0000,4.8064,0.0000,4.8210,0.0000,4.8155
25/10/2006,0.0347,4.3920,0.0187,4.5070,0.0000,4.5947,0.0000,4.8531,0.0000,4.9333,0.0000,4.8983,0.0000,4.5562,0.0000,4.7226,0.0018,4.6710,0.0000,4.8932,0.0000,4.9606,0.0000,4.9694,0.0000,5.0031,0.0000,5.0162,0.0000,5.0303
26/10/2006,0.0000,4.4351,0.0000,4.5481,0.0000,4.5539,0.0000,4.6827,0.0000,4.7173,0.0000,4.6930,0.0000,4.5790,0.0000,4.6930,0.0000,4.6447,0.0000,4.7430,0.0000,4.7439,0.0245,4.8135,0.0835,4.7886,0.5540,4.8314,0.6607,4.7779
27/10/2006,0.0000,3.4887,0.0000,3.4833,0.0000,3.5917,0.0000,3.7234,0.0000,3.8295,0.0000,3.8247,0.0000,3.7033,0.0000,3.9213,0.0000,3.7247,0.0000,3.9266,0.0000,4.0344,0.0000,4.1730,0.0000,4.2686,0.0000,4.3682,0.0000,4.5121
28/10/2006,1.7636,3.1182,1.7759,3.1639,1.6833,3.1722,1.2171,3.3908,0.8525,3.5117,0.9627,3.4845,0.2880,3.2427,0.1139,3.4761,0.7000,3.3768,0.3429,3.5988,0.3954,3.6147,0.2968,3.6789,0.5564,3.7999,0.7349,3.8761,0.6393,3.9028
29/10/2006,0.9299,4.1192,0.4846,4.2697,0.1361,4.4224,0.0000,4.5466,0.0246,4.5742,0.0000,4.5595,0.4069,4.2734,0.1063,4.4108,0.4115,4.3943,0.0000,4.5934,0.0029,4.5909,0.0000,4.5467,0.0000,4.6629,0.0000,4.7176,0.0000,4.7572
30/10/2006,0.0000,4.7578,0.0000,4.8272,0.0000,4.8590,0.0000,5.0390,0.0000,5.0507,0.0000,5.0367,0.0000,4.8924,0.0000,5.0096,0.0000,4.9471,0.0000,5.0565,0.0000,5.0635,0.0000,5.0675,0.0000,5.0725,0.0000,5.0810,0.0000,5.0868
31/10/2006,0.0036,4.2165,0.0253,4.3713,0.0000,4.4625,0.0000,4.7094,0.0000,4.8390,0.0000,4.8055,0.0000,4.3630,0.0000,4.5415,0.0000,4.5449,0.0000,4.7220,0.0000,4.7574,0.0000,4.5669,0.0000,4.5300,0.0000,4.3362,0.0000,4.1252
01/11/2006,0.0000,5.0806,0.0000,5.1909,0.0000,5.2465,0.0000,5.3544,0.0000,5.3514,0.0000,5.3720,0.0000,5.1928,0.0000,5.3084,0.0000,5.2714,0.0000,5.3410,0.0000,5.3699,0.0000,5.4293,0.0000,5.4510,0.0000,5.4233,0.0000,5.4122
02/11/2006,7.0797,3.4103,6.3227,3.4253,8.5528,3.3575,5.7171,3.4652,4.9803,3.5719,5.0261,3.5357,7.4240,3.4606,4.1785,3.5553,6.0882,3.5189,3.7857,3.5915,3.0097,3.5228,1.5345,3.4388,1.0498,3.3708,0.4698,3.2944,0.3049,3.2642
03/11/2006,19.4824,4.9883,15.7403,5.0872,19.2833,5.1077,15.2657,5.2801,18.0000,5.3271,16.8683,5.3049,30.8276,5.1547,27.0152,5.3580,23.7813,5.2548,24.9286,5.4235,21.0035,5.4206,17.8909,5.4869,12.0671,5.5756,11.9778,5.6622,10.1295,5.7089
04/11/2006,0.0033,4.7904,0.0264,5.0172,0.0000,5.2193,0.0000,5.4398,0.0000,5.4776,0.0000,5.4620,0.0000,5.1122,0.0000,5.3943,0.0000,5.2704,0.0000,5.5001,0.0000,5.5194,0.0000,5.6147,0.0000,5.6789,0.0000,5.7399,0.0000,5.7654
05/11/2006,0.0000,4.9707,0.0000,5.1299,0.0000,5.2061,0.0000,5.5075,0.0000,5.5029,0.0000,5.4759,0.0000,5.1044,0.0000,5.3102,0.0000,5.2772,0.0000,5.5059,0.0000,5.5065,0.0000,5.5086,0.0000,5.5369,0.0000,5.5478,0.0000,5.6133
06/11/2006,0.1659,4.3943,0.0449,4.5829,0.0000,4.7851,0.0000,5.1278,0.0000,5.1674,0.0000,5.1663,0.0009,4.7199,0.0000,5.0538,0.0106,4.8716,0.0000,5.1537,0.0000,5.2597,0.0000,5.3719,0.0000,5.5189,0.0000,5.7094,0.0000,5.7424
07/11/2006,0.4684,3.9325,0.3055,4.1411,0.0000,4.3072,0.0000,4.6224,0.0000,4.6515,0.0000,4.6647,0.0005,4.1726,0.0000,4.4655,0.0442,4.3755,0.0000,4.6738,0.0000,4.7545,0.0000,4.8373,0.0000,5.0034,0.0000,5.0793,0.0000,5.2535
08/11/2006,0.5176,3.9811,0.4961,4.1105,0.0000,4.2547,0.0000,4.5022,0.0000,4.5588,0.0000,4.5856,0.0005,4.1983,0.0000,4.4749,0.0585,4.3457,0.0000,4.6020,0.0000,4.7010,0.0000,4.7707,0.0000,4.9247,0.0000,4.9737,0.0000,5.1198
